SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net									
# Class Name	Hit Dice (HD)	Type (TYPE:)	Abbreviation (ABB)	Max Level (MAXLEVEL)	Source Page (SOURCEPAGE)	Save checks bonus (Fortitude) (BONUS:CHECKS)	Save checks bonus (Reflex)	Save checks bonus (Willpower)	Combat bonus	EXCLASS	FINE
CLASS:Dragonrider	HD:10	TYPE:Prestige	ABB:Drg	MAXLEVEL:5	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Dragonrider	PREATT:5	PREFEAT:1,Mounted Combat,Skill Focus(Ride)	PRESKILL:2,Diplomacy=4,Handle Animal=4	PRESKILL:1,Ride=8	PRELANG:1,Draconic						
CLASS:Dragonrider	STARTSKILLPTS:4	CSKILL:Balance|Concentration|Diplomacy|Handle Animal|Jump|Ride|Spot|Tumble									
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Dragonrider									
#											
1				ABILITY:Special Ability|AUTOMATIC|Dragonriding|Dragonrider Dragonriding|Immunity To Frightful Presence ~ mount			BONUS:VAR|DragonriderDragonridingLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Mounted Spellcasting							
3							BONUS:ABILITYPOOL|Dragonrider Feat|1				
4				ABILITY:Special Ability|AUTOMATIC|Flyby Attack							
5				ABILITY:Special Ability|AUTOMATIC|Spur Mount							
#											
CLASS:Dragonslayer	HD:10	TYPE:Prestige	ABB:Drg	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Dragonslayer	PREATT:5	PREFEAT:1,Dodge,Iron Will	PRESKILL:1,Tumble=2								
CLASS:Dragonslayer	STARTSKILLPTS:2	CSKILL:Climb|TYPE.Craft|Intimidate|Knowledge (Arcana)|Jump|Search|Tumble									
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Dragonslayer
#											
1	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Aura of Courage|Immunity To Fear|Damage Bonus ~ dragons|Dragonslayer Damage Bonus			BONUS:VAR|DragonslayerDamageBonusLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Overcome Draconic Spell Resistance|Dragonslayer Overcome Draconic Spell Resistance			BONUS:VAR|DragonslayerOvercomeDraconicSpellResistanceLVL|0				
3	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Dragonslayer DR			BONUS:VAR|DragonslayerDRLVL|CL				
4											
5	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Resistance To Acid|Resistance To Cold|Resistance To Fire|Resistance To Sonic			BONUS:VAR|DragonslayerResistanceLVL|CL				
6			VFEAT:Lightning Reflexes								
7	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Improved Critical ~ Dragonslayer							
8											
9	ADD:SPELLCASTER|ANY										
10				ABILITY:Special Ability|AUTOMATIC|True Strike (Sp/Dragons)|Dragonslayer True Strike Dragons							
#											
CLASS:Dragonsong Lyrist	HD:6	TYPE:Prestige	ABB:Dsl	MAXLEVEL:5	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Dragonsong Lyrist	PREALIGN:LG,LN,NG,TN,CG,CN	PREFEAT:1,Dragonsong	PRESKILL:3,Concentration=5,Diplomacy=5,Knowledge (Arcana)=5	PRESKILL:1,Perform (Oratory)=10,Perform (Sing)=10	PRELANG:1,Draconic						
CLASS:Dragonsong Lyrist	STARTSKILLPTS:4	CSKILL:Bluff|Concentration|TYPE.Craft|Diplomacy|Knowledge (Arcana)|Listen|TYPE.Perform|Sense Motive									
1				ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong|Greater Dragonsong ~ Song of Strength			BONUS:VAR|GreaterDragonsongLVL|CL				
2	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Compulsion							
3				ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Flight							
4	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Fear							
5				ABILITY:Special Ability|AUTOMATIC|Greater Dragonsong ~ Song of Healing							
#											
CLASS:Dragonstalker	HD:8	TYPE:Prestige	ABB:Dst	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Dragonstalker	PREATT:5	PREFEAT:2,Blind Fight,Track	PRESKILL:2,Gather Information=4,Knowledge (Arcana)=4	PRESKILL:3,Hide=6,Move Silently=6,Search=6	PRELANG:1,Draconic						
CLASS:Dragonstalker	STARTSKILLPTS:4	CSKILL:Bluff|Climb|TYPE.Craft|Diplomacy|Disguise|Gather Information|Hide|Jump|Knowledge (Arcana)|Knowledge (Local)|Listen|Move Silently|Search|Spot|Survival									
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Dragonstalker
#											
1				ABILITY:Special Ability|AUTOMATIC|Hunting bonus|Dragonstalker Hunting Bonus			BONUS:VAR|DragonstalkerHuntingBonusLVL|CL				
2				ABILITY:Special Ability|AUTOMATIC|Dragons Sneak Attack|Dragonstalker Dragons Sneak Attack			BONUS:VAR|DragonstalkerDragonsSneakAttackLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Ignore Natural Armor|Dragonstalker Ignore Natural Armor			BONUS:VAR|DragonstalkerIgnoreNaturalArmorLVL|CL				
4											
5				ABILITY:Special Ability|AUTOMATIC|Hide Scent							
6											
7											
8											
9				ABILITY:Special Ability|AUTOMATIC|Foil Blindsense|Dragonstalker Foil Blindsense							
10				ABILITY:Special Ability|AUTOMATIC|Dragonstrike							
#											
CLASS:Hoardstealer	HD:6	TYPE:Prestige	ABB:Hds	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/3	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Hoardstealer	PREALIGN:NG,TN,NE,CG,CN,CE	PRESKILL:4,Appraise=8,Hide=8,Move Silently=8,Search=8	PRESKILL:3,Disable Device=4,Escape Artist=4,Open Lock=4	PRETEXT:the characther must have partecipated in the locatio and recovery of a treasure hoard (dragon or otherwise) valued at 5'000 GP or more.							
CLASS:Hoardstealer	STARTSKILLPTS:6	CSKILL:Appraise|Balance|Bluff|Climb|Concentration|Decipher Script|Disable Device|Escape Artist|Gather Information|Jump|Open Lock|Search|Swim|Use Magic Device|Use Rope									
CLASS:Hoardstealer	SPELLSTAT:INT	SPELLTYPE:Arcane	SPELLBOOK:YES	KNOWNSPELLS:LEVEL=0	BONUS:CASTERLEVEL|Hoardstealer|CL						
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Hoardstealer
#											
1	CAST:0,0			ABILITY:Special Ability|AUTOMATIC|Trapfinding			VISION:Darkvision (0')	BONUS:VISION|Darkvision|30			
2	CAST:0,1			ABILITY:Special Ability|AUTOMATIC|Hide from Dragons (Sp)			BONUS:VAR|HideFromDragonsPerDay|((CL+2)/4)	BONUS:VAR|HideFromDragonsLVL|CL			
3	CAST:0,1,0			ABILITY:Special Ability|AUTOMATIC|Trap Sense Ability|Hoardstealer Trap Sense|Deep Pockets|Hoardstealer Deep Pockets			BONUS:VAR|HoardstealerTrapSenseLVL|CL	BONUS:VAR|HoardstealerDeepPocketsLVL|CL			
4	CAST:0,1,1			ABILITY:Special Ability|AUTOMATIC|Treasure Dowsing|Hoardstealer Treasure Dowsing			BONUS:VAR|HoardstealerTreasureDowsingLVL|CL				
5	CAST:0,1,1,0							BONUS:VISION|Darkvision|30			
6	CAST:0,1,1,1										
7	CAST:0,2,1,1										
8	CAST:0,2,1,1,1					BONUS:ABILITYPOOL|Skill Mastery|3+INT					
9	CAST:0,2,2,1,1							BONUS:VISION|Darkvision|30			
10	CAST:0,2,2,2,1										
#											
CLASS:Initiate of the Draconic Myeteries	HD:8	TYPE:Prestige	ABB:Idm	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/2+2	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Initiate of the Draconic Myeteries	PREFEAT:3,Alertness,Improved Unarmed Strike,Power Attack	PRESKILL:2,Concentration=6,Knowledge (Arcana)=6	PRESKILL:1,Jump=8	PRESKILL:2,Knowledge (Religion)=4,Tumble=4	PRELANG:1,Draconic						
CLASS:Initiate of the Draconic Myeteries	STARTSKILLPTS:4	CSKILL:Balance|Concentration|Diplomacy|Escape Artist|Heal|Listen|Knowledge (Arcana)|Knowledge (Religion)|Spot|Tumble									
1	UDAM:1d1,1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6	UMULT:2		ABILITY:Special Ability|AUTOMATIC|Evasion			BONUS:VAR|EvasionUsable,ImprovedEvasionUsable|1|TYPE=Prerequisite|PREEQUIP:1,TYPE=Medium,TYPE=Heavy				
2	UDAM:1d1,1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6			ABILITY:Special Ability|AUTOMATIC|Claws of the Dragon							
3	UDAM:1d1,1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6			ABILITY:Special Ability|AUTOMATIC|Keen Senses			VISION:Low-Light|Darkvision (60')				
4	UDAM:1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8										
5	UDAM:1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8			ABILITY:Special Ability|AUTOMATIC|Frightful Presence|Initiate Frightfull Presence			BONUS:VAR|InitiateFrightfulPresenceLVL|CL				
6	UDAM:1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8			ABILITY:Special Ability|AUTOMATIC|Improved Evasion							
7	UDAM:1d1,1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8			ABILITY:Special Ability|AUTOMATIC|Initiate Spell Resistance			BONUS:VAR|InitiateSR|CL				
8	UDAM:1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8,3d6										
9	UDAM:1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8,3d6	UMULT:3		ABILITY:Special Ability|AUTOMATIC|Timeless Body						TEMPLATE:Timeless Body	
10	UDAM:1d1,1d2,1d3,1d4,1d6,1d8,2d6,2d8,3d6			ABILITY:Special Ability|AUTOMATIC|Dragonshape|Initiate Dragonshape							
#											
CLASS:Platinum Light	HD:8	TYPE:Prestige	ABB:Plk	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/2+2	BONUS:COMBAT|BAB|CL|TYPE=Base.REPLACE		
CLASS:Platinum Light	PREALIGN:LG,NG,CG	PREATT:5	PREFEAT:1,Dragonfriend	PRESKILL:2,Diplomacy=4,Knowledge (Arcana)=4	PRELANG:1,Draconic						
CLASS:Platinum Light	STARTSKILLPTS:2	CSKILL:Concentration|Diplomacy|Heal|Intimidate|Knowledge (Arcana)|Ride|Sense Motive									
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Platinum Light									
#											
1				ABILITY:Special Ability|AUTOMATIC|Smite Evil Dragons|Platinum Knight Smite Evil Dragons|Immunity to Frightful Presence			BONUS:VAR|PlatinumKnightSmiteEvilDragonLVL|CL				
2	ADD:SPELLCASTER|ANY						BONUS:VAR|PlatinumKnightPlatinumScalesLVL|CL				
3				ABILITY:Special Ability|AUTOMATIC|Platinum Scales							
4	ADD:SPELLCASTER|ANY										
5				ABILITY:Special Ability|AUTOMATIC|Bahamut's Grace							
6	ADD:SPELLCASTER|ANY										
7											
8	ADD:SPELLCASTER|ANY										
9				ABILITY:Special Ability|AUTOMATIC|Ability Enhancement (+2 Cha)							
10	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|True Seeing							
#											
CLASS:Talon of Tiamat	HD:8	TYPE:Prestige	ABB:Tot	MAXLEVEL:10	SOURCEPAGE:Drac	BONUS:CHECKS|BASE.Fortitude|CL/2+2	BONUS:CHECKS|BASE.Reflex|CL/3	BONUS:CHECKS|BASE.Will|CL/3	BONUS:COMBAT|BAB|CL*3/4|TYPE=Base.REPLACE		
CLASS:Talon of Tiamat	PREALIGN:LE,NE,CE	PREATT:4	PREFEAT:1,Dragonthrall	PRESKILL:3,Bluff=4,Intimidate=4,Knowledge (Arcana)=4	PRELANG:1,Draconic						
CLASS:Talon of Tiamat	STARTSKILLPTS:2	CSKILL:Appraise|Bluff|Concentration|Intimidate|Knowledge (Arcana)|Ride|Search|Sense Motive|Spellcraft									
1		ABILITY:Special Ability|AUTOMATIC|Weapon and Armor Proficiency ~ Talon of Tiamat
#											
1				ABILITY:Special Ability|AUTOMATIC|Breath Weapon ~ Cone of Frost|Talon of Tiamat Breath Weapon							
2	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Voice of the Dragon|Talon of Tiamat Voice of the Dragon			BONUS:VAR|TalonOfTiamatVoiceOfTheDragonLVL|CL				
3											
4	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Keen Senses			VISION:Low-Light				
5											
6	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Immunity To Sleep|Immunity To Paralysis			BONUS:ABILITYPOOL|Talon of Tiamat Immunity|1				
7											
8	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Frightful Presence|Talon of Tiamat Frightfull Presence			VISION:Darkvision (60')	BONUS:VAR|TalonOfTiamatFrightfulPresenceLVL|CL			
9											
10	ADD:SPELLCASTER|ANY			ABILITY:Special Ability|AUTOMATIC|Dominate Dragon|Talon of Tiamat Dominate Dragon							
